engine,layer_index,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,input_shapes,output_shapes,onnx_layers,mapping_evidence
mixed_decode,370,L14:o_proj,LINEAR,1,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_14/MatMul;/Add_58,ENGINE_INSPECTOR_METADATA
mixed_decode,372,L14:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_14/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,373,L14:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_14/MatMul;/gate_proj_14/MatMul__a_dequant;/gate_proj_14/MatMul__a_quant;/gate_proj_14/MatMul__w_dequant;/Mul_134;/Mul_135;/Sigmoid_14,ENGINE_INSPECTOR_METADATA
mixed_decode,374,L14:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_14/MatMul;/Add_59,ENGINE_INSPECTOR_METADATA
mixed_decode,378,L15:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_15/MatMul;/v_proj_15/MatMul__a_dequant;/v_proj_15/MatMul__a_quant;/v_proj_15/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,382,L15:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_15/MatMul;/k_proj_15/MatMul__a_dequant;/k_proj_15/MatMul__a_quant;/k_proj_15/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,386,L15:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_15/MatMul;/q_proj_15/MatMul__a_dequant;/q_proj_15/MatMul__a_quant;/q_proj_15/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,390,L30:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_30,ENGINE_INSPECTOR_METADATA
mixed_decode,393,L31:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_31,ENGINE_INSPECTOR_METADATA
mixed_decode,395,L15:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_15/MatMul;/o_proj_15/MatMul__a_dequant;/o_proj_15/MatMul__a_quant;/o_proj_15/MatMul__w_dequant;/Add_62,ENGINE_INSPECTOR_METADATA
mixed_decode,397,L15:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_15/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,398,L15:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_15/MatMul;/gate_proj_15/MatMul__a_dequant;/gate_proj_15/MatMul__a_quant;/gate_proj_15/MatMul__w_dequant;/Mul_143;/Mul_144;/Sigmoid_15,ENGINE_INSPECTOR_METADATA
mixed_decode,399,L15:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_15/MatMul;/Add_63,ENGINE_INSPECTOR_METADATA
mixed_decode,403,L16:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_16/MatMul;/v_proj_16/MatMul__a_dequant;/v_proj_16/MatMul__a_quant;/v_proj_16/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,407,L16:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_16/MatMul;/k_proj_16/MatMul__a_dequant;/k_proj_16/MatMul__a_quant;/k_proj_16/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,411,L16:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_16/MatMul;/q_proj_16/MatMul__a_dequant;/q_proj_16/MatMul__a_quant;/q_proj_16/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,415,L32:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_32,ENGINE_INSPECTOR_METADATA
mixed_decode,418,L33:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_33,ENGINE_INSPECTOR_METADATA
mixed_decode,420,L16:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_16/MatMul;/o_proj_16/MatMul__a_dequant;/o_proj_16/MatMul__a_quant;/o_proj_16/MatMul__w_dequant;/Add_66,ENGINE_INSPECTOR_METADATA
mixed_decode,422,L16:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_16/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,423,L16:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_16/MatMul;/gate_proj_16/MatMul__a_dequant;/gate_proj_16/MatMul__a_quant;/gate_proj_16/MatMul__w_dequant;/Mul_152;/Mul_153;/Sigmoid_16,ENGINE_INSPECTOR_METADATA
mixed_decode,424,L16:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_16/MatMul;/Add_67,ENGINE_INSPECTOR_METADATA
mixed_decode,428,L17:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_17/MatMul;/v_proj_17/MatMul__a_dequant;/v_proj_17/MatMul__a_quant;/v_proj_17/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,432,L17:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_17/MatMul;/k_proj_17/MatMul__a_dequant;/k_proj_17/MatMul__a_quant;/k_proj_17/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,436,L17:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_17/MatMul;/q_proj_17/MatMul__a_dequant;/q_proj_17/MatMul__a_quant;/q_proj_17/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,440,L34:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_34,ENGINE_INSPECTOR_METADATA
mixed_decode,443,L35:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_35,ENGINE_INSPECTOR_METADATA
mixed_decode,445,L17:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_17/MatMul;/o_proj_17/MatMul__a_dequant;/o_proj_17/MatMul__a_quant;/o_proj_17/MatMul__w_dequant;/Add_70,ENGINE_INSPECTOR_METADATA
mixed_decode,447,L17:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_17/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,448,L17:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_17/MatMul;/gate_proj_17/MatMul__a_dequant;/gate_proj_17/MatMul__a_quant;/gate_proj_17/MatMul__w_dequant;/Mul_161;/Mul_162;/Sigmoid_17,ENGINE_INSPECTOR_METADATA
mixed_decode,449,L17:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_17/MatMul;/Add_71,ENGINE_INSPECTOR_METADATA
mixed_decode,453,L18:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_18/MatMul;/v_proj_18/MatMul__a_dequant;/v_proj_18/MatMul__a_quant;/v_proj_18/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,457,L18:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_18/MatMul;/k_proj_18/MatMul__a_dequant;/k_proj_18/MatMul__a_quant;/k_proj_18/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,461,L18:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_18/MatMul;/q_proj_18/MatMul__a_dequant;/q_proj_18/MatMul__a_quant;/q_proj_18/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,465,L36:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_36,ENGINE_INSPECTOR_METADATA
mixed_decode,468,L37:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_37,ENGINE_INSPECTOR_METADATA
mixed_decode,470,L18:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_18/MatMul;/o_proj_18/MatMul__a_dequant;/o_proj_18/MatMul__a_quant;/o_proj_18/MatMul__w_dequant;/Add_74,ENGINE_INSPECTOR_METADATA
mixed_decode,472,L18:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_18/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,473,L18:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_18/MatMul;/gate_proj_18/MatMul__a_dequant;/gate_proj_18/MatMul__a_quant;/gate_proj_18/MatMul__w_dequant;/Mul_170;/Mul_171;/Sigmoid_18,ENGINE_INSPECTOR_METADATA
mixed_decode,474,L18:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_18/MatMul;/Add_75,ENGINE_INSPECTOR_METADATA
mixed_decode,478,L19:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_19/MatMul;/v_proj_19/MatMul__a_dequant;/v_proj_19/MatMul__a_quant;/v_proj_19/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,482,L19:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_19/MatMul;/k_proj_19/MatMul__a_dequant;/k_proj_19/MatMul__a_quant;/k_proj_19/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,486,L19:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_19/MatMul;/q_proj_19/MatMul__a_dequant;/q_proj_19/MatMul__a_quant;/q_proj_19/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,490,L38:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_38,ENGINE_INSPECTOR_METADATA
mixed_decode,493,L39:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_39,ENGINE_INSPECTOR_METADATA
mixed_decode,495,L19:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_19/MatMul;/o_proj_19/MatMul__a_dequant;/o_proj_19/MatMul__a_quant;/o_proj_19/MatMul__w_dequant;/Add_78,ENGINE_INSPECTOR_METADATA
mixed_decode,497,L19:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_19/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,498,L19:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_19/MatMul;/gate_proj_19/MatMul__a_dequant;/gate_proj_19/MatMul__a_quant;/gate_proj_19/MatMul__w_dequant;/Mul_179;/Mul_180;/Sigmoid_19,ENGINE_INSPECTOR_METADATA
mixed_decode,499,L19:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_19/MatMul;/Add_79,ENGINE_INSPECTOR_METADATA
mixed_decode,503,L20:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_20/MatMul;/v_proj_20/MatMul__a_dequant;/v_proj_20/MatMul__a_quant;/v_proj_20/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,507,L20:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_20/MatMul;/k_proj_20/MatMul__a_dequant;/k_proj_20/MatMul__a_quant;/k_proj_20/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,511,L20:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_20/MatMul;/q_proj_20/MatMul__a_dequant;/q_proj_20/MatMul__a_quant;/q_proj_20/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,515,L40:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_40,ENGINE_INSPECTOR_METADATA
mixed_decode,518,L41:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_41,ENGINE_INSPECTOR_METADATA
mixed_decode,520,L20:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_20/MatMul;/o_proj_20/MatMul__a_dequant;/o_proj_20/MatMul__a_quant;/o_proj_20/MatMul__w_dequant;/Add_82,ENGINE_INSPECTOR_METADATA
mixed_decode,522,L20:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_20/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,523,L20:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_20/MatMul;/gate_proj_20/MatMul__a_dequant;/gate_proj_20/MatMul__a_quant;/gate_proj_20/MatMul__w_dequant;/Mul_188;/Mul_189;/Sigmoid_20,ENGINE_INSPECTOR_METADATA
mixed_decode,524,L20:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_20/MatMul;/Add_83,ENGINE_INSPECTOR_METADATA
mixed_decode,528,L21:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_21/MatMul;/v_proj_21/MatMul__a_dequant;/v_proj_21/MatMul__a_quant;/v_proj_21/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,532,L21:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_21/MatMul;/k_proj_21/MatMul__a_dequant;/k_proj_21/MatMul__a_quant;/k_proj_21/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,536,L21:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_21/MatMul;/q_proj_21/MatMul__a_dequant;/q_proj_21/MatMul__a_quant;/q_proj_21/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,540,L42:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_42,ENGINE_INSPECTOR_METADATA
mixed_decode,543,L43:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_43,ENGINE_INSPECTOR_METADATA
mixed_decode,545,L21:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_21/MatMul;/o_proj_21/MatMul__a_dequant;/o_proj_21/MatMul__a_quant;/o_proj_21/MatMul__w_dequant;/Add_86,ENGINE_INSPECTOR_METADATA
mixed_decode,547,L21:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_21/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,548,L21:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_21/MatMul;/gate_proj_21/MatMul__a_dequant;/gate_proj_21/MatMul__a_quant;/gate_proj_21/MatMul__w_dequant;/Mul_197;/Mul_198;/Sigmoid_21,ENGINE_INSPECTOR_METADATA
mixed_decode,549,L21:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_21/MatMul;/Add_87,ENGINE_INSPECTOR_METADATA
mixed_decode,553,L22:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_22/MatMul;/v_proj_22/MatMul__a_dequant;/v_proj_22/MatMul__a_quant;/v_proj_22/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
