node_index,node_name,op_type,inputs,outputs,shape,initializer_relationship
6056,/o_proj_25/MatMul__a_quant,QuantizeLinear,/Reshape_207_output_0;/o_proj_25/MatMul__a_scale;/o_proj_25/MatMul__a_zp,/o_proj_25/MatMul__a_q,UNKNOWN,/o_proj_25/MatMul__a_scale:UNKNOWN;/o_proj_25/MatMul__a_zp:UNKNOWN
6057,/o_proj_25/MatMul__a_dequant,DequantizeLinear,/o_proj_25/MatMul__a_q;/o_proj_25/MatMul__a_scale;/o_proj_25/MatMul__a_zp,/o_proj_25/MatMul__a_dq,UNKNOWN,/o_proj_25/MatMul__a_scale:UNKNOWN;/o_proj_25/MatMul__a_zp:UNKNOWN
6058,/o_proj_25/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_8461;onnx::MatMul_8461__w_scale;onnx::MatMul_8461__w_zp,onnx::MatMul_8461__dq,UNKNOWN,onnx::MatMul_8461:2048x1024;onnx::MatMul_8461__w_scale:UNKNOWN;onnx::MatMul_8461__w_zp:UNKNOWN
6059,/o_proj_25/MatMul,MatMul,/o_proj_25/MatMul__a_dq;onnx::MatMul_8461__dq,/o_proj_25/MatMul_output_0,UNKNOWN,NONE
6060,/Add_102,Add,hidden_l24;/o_proj_25/MatMul_output_0,/Add_102_output_0,UNKNOWN,NONE
6061,/post_attention_layernorm_25/Cast,Cast,/Add_102_output_0,/post_attention_layernorm_25/Cast_output_0,UNKNOWN,NONE
6062,/post_attention_layernorm_25/Constant,Constant,NONE,/post_attention_layernorm_25/Constant_output_0,UNKNOWN,NONE
6063,/post_attention_layernorm_25/Pow,Pow,/post_attention_layernorm_25/Cast_output_0;/post_attention_layernorm_25/Constant_output_0,/post_attention_layernorm_25/Pow_output_0,UNKNOWN,NONE
6064,/post_attention_layernorm_25/ReduceMean,ReduceMean,/post_attention_layernorm_25/Pow_output_0,/post_attention_layernorm_25/ReduceMean_output_0,UNKNOWN,NONE
6065,/post_attention_layernorm_25/Constant_1,Constant,NONE,/post_attention_layernorm_25/Constant_1_output_0,UNKNOWN,NONE
6066,/post_attention_layernorm_25/Add,Add,/post_attention_layernorm_25/ReduceMean_output_0;/post_attention_layernorm_25/Constant_1_output_0,/post_attention_layernorm_25/Add_output_0,UNKNOWN,NONE
6067,/post_attention_layernorm_25/Sqrt,Sqrt,/post_attention_layernorm_25/Add_output_0,/post_attention_layernorm_25/Sqrt_output_0,UNKNOWN,NONE
6068,/post_attention_layernorm_25/Constant_2,Constant,NONE,/post_attention_layernorm_25/Constant_2_output_0,UNKNOWN,NONE
6069,/post_attention_layernorm_25/Div,Div,/post_attention_layernorm_25/Constant_2_output_0;/post_attention_layernorm_25/Sqrt_output_0,/post_attention_layernorm_25/Div_output_0,UNKNOWN,NONE
6070,/post_attention_layernorm_25/Mul,Mul,/post_attention_layernorm_25/Cast_output_0;/post_attention_layernorm_25/Div_output_0,/post_attention_layernorm_25/Mul_output_0,UNKNOWN,NONE
6071,/post_attention_layernorm_25/Cast_1,Cast,/post_attention_layernorm_25/Mul_output_0,/post_attention_layernorm_25/Cast_1_output_0,UNKNOWN,NONE
6072,/post_attention_layernorm_25/Mul_1,Mul,stack.layers.25.post_attention_layernorm.weight;/post_attention_layernorm_25/Cast_1_output_0,/post_attention_layernorm_25/Mul_1_output_0,UNKNOWN,stack.layers.25.post_attention_layernorm.weight:1024
6073,/gate_proj_25/MatMul__a_quant,QuantizeLinear,/post_attention_layernorm_25/Mul_1_output_0;/gate_proj_25/MatMul__a_scale;/gate_proj_25/MatMul__a_zp,/gate_proj_25/MatMul__a_q,UNKNOWN,/gate_proj_25/MatMul__a_scale:UNKNOWN;/gate_proj_25/MatMul__a_zp:UNKNOWN
6074,/gate_proj_25/MatMul__a_dequant,DequantizeLinear,/gate_proj_25/MatMul__a_q;/gate_proj_25/MatMul__a_scale;/gate_proj_25/MatMul__a_zp,/gate_proj_25/MatMul__a_dq,UNKNOWN,/gate_proj_25/MatMul__a_scale:UNKNOWN;/gate_proj_25/MatMul__a_zp:UNKNOWN
6075,/gate_proj_25/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_8462;onnx::MatMul_8462__w_scale;onnx::MatMul_8462__w_zp,onnx::MatMul_8462__dq,UNKNOWN,onnx::MatMul_8462:1024x3072;onnx::MatMul_8462__w_scale:UNKNOWN;onnx::MatMul_8462__w_zp:UNKNOWN
6076,/gate_proj_25/MatMul,MatMul,/gate_proj_25/MatMul__a_dq;onnx::MatMul_8462__dq,/gate_proj_25/MatMul_output_0,UNKNOWN,NONE
6077,/Sigmoid_25,Sigmoid,/gate_proj_25/MatMul_output_0,/Sigmoid_25_output_0,UNKNOWN,NONE
6078,/Mul_233,Mul,/gate_proj_25/MatMul_output_0;/Sigmoid_25_output_0,/Mul_233_output_0,UNKNOWN,NONE
6079,/up_proj_25/MatMul,MatMul,/post_attention_layernorm_25/Mul_1_output_0;onnx::MatMul_8463,/up_proj_25/MatMul_output_0,UNKNOWN,onnx::MatMul_8463:1024x3072
6080,/Mul_234,Mul,/Mul_233_output_0;/up_proj_25/MatMul_output_0,/Mul_234_output_0,UNKNOWN,NONE
6081,/down_proj_25/MatMul,MatMul,/Mul_234_output_0;onnx::MatMul_8464,/down_proj_25/MatMul_output_0,UNKNOWN,onnx::MatMul_8464:3072x1024
6082,/Add_103,Add,/Add_102_output_0;/down_proj_25/MatMul_output_0,hidden_l25,batchxseqx1024,NONE
6083,/input_layernorm_26/Cast,Cast,hidden_l25,/input_layernorm_26/Cast_output_0,UNKNOWN,NONE
6084,/input_layernorm_26/Constant,Constant,NONE,/input_layernorm_26/Constant_output_0,UNKNOWN,NONE
6085,/input_layernorm_26/Pow,Pow,/input_layernorm_26/Cast_output_0;/input_layernorm_26/Constant_output_0,/input_layernorm_26/Pow_output_0,UNKNOWN,NONE
6086,/input_layernorm_26/ReduceMean,ReduceMean,/input_layernorm_26/Pow_output_0,/input_layernorm_26/ReduceMean_output_0,UNKNOWN,NONE
6087,/input_layernorm_26/Constant_1,Constant,NONE,/input_layernorm_26/Constant_1_output_0,UNKNOWN,NONE
6088,/input_layernorm_26/Add,Add,/input_layernorm_26/ReduceMean_output_0;/input_layernorm_26/Constant_1_output_0,/input_layernorm_26/Add_output_0,UNKNOWN,NONE
6089,/input_layernorm_26/Sqrt,Sqrt,/input_layernorm_26/Add_output_0,/input_layernorm_26/Sqrt_output_0,UNKNOWN,NONE
6090,/input_layernorm_26/Constant_2,Constant,NONE,/input_layernorm_26/Constant_2_output_0,UNKNOWN,NONE
6091,/input_layernorm_26/Div,Div,/input_layernorm_26/Constant_2_output_0;/input_layernorm_26/Sqrt_output_0,/input_layernorm_26/Div_output_0,UNKNOWN,NONE
6092,/input_layernorm_26/Mul,Mul,/input_layernorm_26/Cast_output_0;/input_layernorm_26/Div_output_0,/input_layernorm_26/Mul_output_0,UNKNOWN,NONE
6093,/input_layernorm_26/Cast_1,Cast,/input_layernorm_26/Mul_output_0,/input_layernorm_26/Cast_1_output_0,UNKNOWN,NONE
6094,/input_layernorm_26/Mul_1,Mul,stack.layers.26.input_layernorm.weight;/input_layernorm_26/Cast_1_output_0,/input_layernorm_26/Mul_1_output_0,UNKNOWN,stack.layers.26.input_layernorm.weight:1024
6095,/Shape_208,Shape,/input_layernorm_26/Mul_1_output_0,/Shape_208_output_0,UNKNOWN,NONE
6096,/Constant_1356,Constant,NONE,/Constant_1356_output_0,UNKNOWN,NONE
6097,/Gather_156,Gather,/Shape_208_output_0;/Constant_1356_output_0,/Gather_156_output_0,UNKNOWN,NONE
6098,/Shape_209,Shape,/input_layernorm_26/Mul_1_output_0,/Shape_209_output_0,UNKNOWN,NONE
6099,/Constant_1357,Constant,NONE,/Constant_1357_output_0,UNKNOWN,NONE
6100,/Gather_157,Gather,/Shape_209_output_0;/Constant_1357_output_0,/Gather_157_output_0,UNKNOWN,NONE
6101,/q_proj_26/MatMul__a_quant,QuantizeLinear,/input_layernorm_26/Mul_1_output_0;/q_proj_26/MatMul__a_scale;/q_proj_26/MatMul__a_zp,/q_proj_26/MatMul__a_q,UNKNOWN,/q_proj_26/MatMul__a_scale:UNKNOWN;/q_proj_26/MatMul__a_zp:UNKNOWN
6102,/q_proj_26/MatMul__a_dequant,DequantizeLinear,/q_proj_26/MatMul__a_q;/q_proj_26/MatMul__a_scale;/q_proj_26/MatMul__a_zp,/q_proj_26/MatMul__a_dq,UNKNOWN,/q_proj_26/MatMul__a_scale:UNKNOWN;/q_proj_26/MatMul__a_zp:UNKNOWN
6103,/q_proj_26/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_8465;onnx::MatMul_8465__w_scale;onnx::MatMul_8465__w_zp,onnx::MatMul_8465__dq,UNKNOWN,onnx::MatMul_8465:1024x2048;onnx::MatMul_8465__w_scale:UNKNOWN;onnx::MatMul_8465__w_zp:UNKNOWN
6104,/q_proj_26/MatMul,MatMul,/q_proj_26/MatMul__a_dq;onnx::MatMul_8465__dq,/q_proj_26/MatMul_output_0,UNKNOWN,NONE
6105,Constant_7859,Constant,NONE,onnx::Unsqueeze_7039,UNKNOWN,NONE
6106,/Unsqueeze_575,Unsqueeze,/Gather_156_output_0;onnx::Unsqueeze_7039,/Unsqueeze_575_output_0,UNKNOWN,NONE
6107,Constant_7861,Constant,NONE,onnx::Unsqueeze_7041,UNKNOWN,NONE
6108,/Unsqueeze_576,Unsqueeze,/Gather_157_output_0;onnx::Unsqueeze_7041,/Unsqueeze_576_output_0,UNKNOWN,NONE
6109,/Constant_1358,Constant,NONE,/Constant_1358_output_0,UNKNOWN,NONE
6110,/Constant_1359,Constant,NONE,/Constant_1359_output_0,UNKNOWN,NONE
6111,/Concat_313,Concat,/Unsqueeze_575_output_0;/Unsqueeze_576_output_0;/Constant_1358_output_0;/Constant_1359_output_0,/Concat_313_output_0,UNKNOWN,NONE
6112,/Reshape_208,Reshape,/q_proj_26/MatMul_output_0;/Concat_313_output_0,/Reshape_208_output_0,UNKNOWN,NONE
6113,/q_norm_26/Cast,Cast,/Reshape_208_output_0,/q_norm_26/Cast_output_0,UNKNOWN,NONE
6114,/q_norm_26/Constant,Constant,NONE,/q_norm_26/Constant_output_0,UNKNOWN,NONE
6115,/q_norm_26/Pow,Pow,/q_norm_26/Cast_output_0;/q_norm_26/Constant_output_0,/q_norm_26/Pow_output_0,UNKNOWN,NONE
6116,/q_norm_26/ReduceMean,ReduceMean,/q_norm_26/Pow_output_0,/q_norm_26/ReduceMean_output_0,UNKNOWN,NONE
6117,/q_norm_26/Constant_1,Constant,NONE,/q_norm_26/Constant_1_output_0,UNKNOWN,NONE
6118,/q_norm_26/Add,Add,/q_norm_26/ReduceMean_output_0;/q_norm_26/Constant_1_output_0,/q_norm_26/Add_output_0,UNKNOWN,NONE
6119,/q_norm_26/Sqrt,Sqrt,/q_norm_26/Add_output_0,/q_norm_26/Sqrt_output_0,UNKNOWN,NONE
6120,/q_norm_26/Constant_2,Constant,NONE,/q_norm_26/Constant_2_output_0,UNKNOWN,NONE
6121,/q_norm_26/Div,Div,/q_norm_26/Constant_2_output_0;/q_norm_26/Sqrt_output_0,/q_norm_26/Div_output_0,UNKNOWN,NONE
6122,/q_norm_26/Mul,Mul,/q_norm_26/Cast_output_0;/q_norm_26/Div_output_0,/q_norm_26/Mul_output_0,UNKNOWN,NONE
6123,/q_norm_26/Cast_1,Cast,/q_norm_26/Mul_output_0,/q_norm_26/Cast_1_output_0,UNKNOWN,NONE
6124,/q_norm_26/Mul_1,Mul,stack.layers.26.self_attn.q_norm.weight;/q_norm_26/Cast_1_output_0,/q_norm_26/Mul_1_output_0,UNKNOWN,stack.layers.26.self_attn.q_norm.weight:128
6125,/Transpose_130,Transpose,/q_norm_26/Mul_1_output_0,/Transpose_130_output_0,UNKNOWN,NONE
6126,/k_proj_26/MatMul__a_quant,QuantizeLinear,/input_layernorm_26/Mul_1_output_0;/k_proj_26/MatMul__a_scale;/k_proj_26/MatMul__a_zp,/k_proj_26/MatMul__a_q,UNKNOWN,/k_proj_26/MatMul__a_scale:UNKNOWN;/k_proj_26/MatMul__a_zp:UNKNOWN
6127,/k_proj_26/MatMul__a_dequant,DequantizeLinear,/k_proj_26/MatMul__a_q;/k_proj_26/MatMul__a_scale;/k_proj_26/MatMul__a_zp,/k_proj_26/MatMul__a_dq,UNKNOWN,/k_proj_26/MatMul__a_scale:UNKNOWN;/k_proj_26/MatMul__a_zp:UNKNOWN
6128,/k_proj_26/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_8468;onnx::MatMul_8468__w_scale;onnx::MatMul_8468__w_zp,onnx::MatMul_8468__dq,UNKNOWN,onnx::MatMul_8468:1024x1024;onnx::MatMul_8468__w_scale:UNKNOWN;onnx::MatMul_8468__w_zp:UNKNOWN
6129,/k_proj_26/MatMul,MatMul,/k_proj_26/MatMul__a_dq;onnx::MatMul_8468__dq,/k_proj_26/MatMul_output_0,UNKNOWN,NONE
6130,Constant_7881,Constant,NONE,onnx::Unsqueeze_7064,UNKNOWN,NONE
6131,/Unsqueeze_577,Unsqueeze,/Gather_156_output_0;onnx::Unsqueeze_7064,/Unsqueeze_577_output_0,UNKNOWN,NONE
6132,Constant_7883,Constant,NONE,onnx::Unsqueeze_7066,UNKNOWN,NONE
6133,/Unsqueeze_578,Unsqueeze,/Gather_157_output_0;onnx::Unsqueeze_7066,/Unsqueeze_578_output_0,UNKNOWN,NONE
6134,/Constant_1360,Constant,NONE,/Constant_1360_output_0,UNKNOWN,NONE
6135,/Constant_1361,Constant,NONE,/Constant_1361_output_0,UNKNOWN,NONE
6136,/Concat_314,Concat,/Unsqueeze_577_output_0;/Unsqueeze_578_output_0;/Constant_1360_output_0;/Constant_1361_output_0,/Concat_314_output_0,UNKNOWN,NONE
6137,Constant_7888,Constant,NONE,onnx::Unsqueeze_7073,UNKNOWN,NONE
6138,/Unsqueeze_579,Unsqueeze,/Gather_156_output_0;onnx::Unsqueeze_7073,/Unsqueeze_579_output_0,UNKNOWN,NONE
6139,Constant_7890,Constant,NONE,onnx::Unsqueeze_7075,UNKNOWN,NONE
6140,/Unsqueeze_580,Unsqueeze,/Gather_157_output_0;onnx::Unsqueeze_7075,/Unsqueeze_580_output_0,UNKNOWN,NONE
6141,/Constant_1362,Constant,NONE,/Constant_1362_output_0,UNKNOWN,NONE
6142,/Constant_1363,Constant,NONE,/Constant_1363_output_0,UNKNOWN,NONE
6143,/Concat_315,Concat,/Unsqueeze_579_output_0;/Unsqueeze_580_output_0;/Constant_1362_output_0;/Constant_1363_output_0,/Concat_315_output_0,UNKNOWN,NONE
6144,/Reshape_209,Reshape,/k_proj_26/MatMul_output_0;/Concat_314_output_0,/Reshape_209_output_0,UNKNOWN,NONE
6145,/k_norm_26/Cast,Cast,/Reshape_209_output_0,/k_norm_26/Cast_output_0,UNKNOWN,NONE
6146,/k_norm_26/Constant,Constant,NONE,/k_norm_26/Constant_output_0,UNKNOWN,NONE
6147,/k_norm_26/Pow,Pow,/k_norm_26/Cast_output_0;/k_norm_26/Constant_output_0,/k_norm_26/Pow_output_0,UNKNOWN,NONE
6148,/k_norm_26/ReduceMean,ReduceMean,/k_norm_26/Pow_output_0,/k_norm_26/ReduceMean_output_0,UNKNOWN,NONE
6149,/k_norm_26/Constant_1,Constant,NONE,/k_norm_26/Constant_1_output_0,UNKNOWN,NONE
6150,/k_norm_26/Add,Add,/k_norm_26/ReduceMean_output_0;/k_norm_26/Constant_1_output_0,/k_norm_26/Add_output_0,UNKNOWN,NONE
6151,/k_norm_26/Sqrt,Sqrt,/k_norm_26/Add_output_0,/k_norm_26/Sqrt_output_0,UNKNOWN,NONE
6152,/k_norm_26/Constant_2,Constant,NONE,/k_norm_26/Constant_2_output_0,UNKNOWN,NONE
6153,/k_norm_26/Div,Div,/k_norm_26/Constant_2_output_0;/k_norm_26/Sqrt_output_0,/k_norm_26/Div_output_0,UNKNOWN,NONE
6154,/k_norm_26/Mul,Mul,/k_norm_26/Cast_output_0;/k_norm_26/Div_output_0,/k_norm_26/Mul_output_0,UNKNOWN,NONE
6155,/k_norm_26/Cast_1,Cast,/k_norm_26/Mul_output_0,/k_norm_26/Cast_1_output_0,UNKNOWN,NONE
6156,/k_norm_26/Mul_1,Mul,stack.layers.26.self_attn.k_norm.weight;/k_norm_26/Cast_1_output_0,/k_norm_26/Mul_1_output_0,UNKNOWN,stack.layers.26.self_attn.k_norm.weight:128
6157,/Transpose_131,Transpose,/k_norm_26/Mul_1_output_0,/Transpose_131_output_0,UNKNOWN,NONE
6158,/v_proj_26/MatMul__a_quant,QuantizeLinear,/input_layernorm_26/Mul_1_output_0;/v_proj_26/MatMul__a_scale;/v_proj_26/MatMul__a_zp,/v_proj_26/MatMul__a_q,UNKNOWN,/v_proj_26/MatMul__a_scale:UNKNOWN;/v_proj_26/MatMul__a_zp:UNKNOWN
6159,/v_proj_26/MatMul__a_dequant,DequantizeLinear,/v_proj_26/MatMul__a_q;/v_proj_26/MatMul__a_scale;/v_proj_26/MatMul__a_zp,/v_proj_26/MatMul__a_dq,UNKNOWN,/v_proj_26/MatMul__a_scale:UNKNOWN;/v_proj_26/MatMul__a_zp:UNKNOWN
6160,/v_proj_26/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_8473;onnx::MatMul_8473__w_scale;onnx::MatMul_8473__w_zp,onnx::MatMul_8473__dq,UNKNOWN,onnx::MatMul_8473:1024x1024;onnx::MatMul_8473__w_scale:UNKNOWN;onnx::MatMul_8473__w_zp:UNKNOWN
6161,/v_proj_26/MatMul,MatMul,/v_proj_26/MatMul__a_dq;onnx::MatMul_8473__dq,/v_proj_26/MatMul_output_0,UNKNOWN,NONE
6162,/Reshape_210,Reshape,/v_proj_26/MatMul_output_0;/Concat_315_output_0,/Reshape_210_output_0,UNKNOWN,NONE
6163,/Transpose_132,Transpose,/Reshape_210_output_0,/Transpose_132_output_0,UNKNOWN,NONE
6164,/Shape_210,Shape,/Transpose_130_output_0,/Shape_210_output_0,UNKNOWN,NONE
6165,/Constant_1364,Constant,NONE,/Constant_1364_output_0,UNKNOWN,NONE
6166,/Gather_158,Gather,/Shape_210_output_0;/Constant_1364_output_0,/Gather_158_output_0,UNKNOWN,NONE
6167,/Constant_1365,Constant,NONE,/Constant_1365_output_0,UNKNOWN,NONE
6168,/Div_52,Div,/Gather_158_output_0;/Constant_1365_output_0,/Div_52_output_0,UNKNOWN,NONE
6169,/Cast_159,Cast,/Div_52_output_0,/Cast_159_output_0,UNKNOWN,NONE
6170,/Cast_160,Cast,/Cast_159_output_0,/Cast_160_output_0,UNKNOWN,NONE
6171,/Constant_1366,Constant,NONE,/Constant_1366_output_0,UNKNOWN,NONE
6172,/Constant_1367,Constant,NONE,/Constant_1367_output_0,UNKNOWN,NONE
6173,/Unsqueeze_581,Unsqueeze,/Cast_160_output_0;/Constant_1367_output_0,/Unsqueeze_581_output_0,UNKNOWN,NONE
6174,/Constant_1368,Constant,NONE,/Constant_1368_output_0,UNKNOWN,NONE
6175,/Constant_1369,Constant,NONE,/Constant_1369_output_0,UNKNOWN,NONE
6176,/Slice_104,Slice,/Transpose_130_output_0;/Unsqueeze_581_output_0;/Constant_1368_output_0;/Constant_1366_output_0;/Constant_1369_output_0,/Slice_104_output_0,UNKNOWN,NONE
6177,/Neg_52,Neg,/Slice_104_output_0,/Neg_52_output_0,UNKNOWN,NONE
6178,/Constant_1370,Constant,NONE,/Constant_1370_output_0,UNKNOWN,NONE
6179,/Constant_1371,Constant,NONE,/Constant_1371_output_0,UNKNOWN,NONE
6180,/Constant_1372,Constant,NONE,/Constant_1372_output_0,UNKNOWN,NONE
6181,/Unsqueeze_582,Unsqueeze,/Cast_160_output_0;/Constant_1372_output_0,/Unsqueeze_582_output_0,UNKNOWN,NONE
6182,/Constant_1373,Constant,NONE,/Constant_1373_output_0,UNKNOWN,NONE
6183,/Slice_105,Slice,/Transpose_130_output_0;/Constant_1371_output_0;/Unsqueeze_582_output_0;/Constant_1370_output_0;/Constant_1373_output_0,/Slice_105_output_0,UNKNOWN,NONE
6184,/Concat_316,Concat,/Neg_52_output_0;/Slice_105_output_0,/Concat_316_output_0,UNKNOWN,NONE
6185,/Mul_235,Mul,/Transpose_130_output_0;/Cast_1_output_0,/Mul_235_output_0,UNKNOWN,NONE
6186,/Mul_236,Mul,/Concat_316_output_0;/Cast_2_output_0,/Mul_236_output_0,UNKNOWN,NONE
6187,/Add_104,Add,/Mul_235_output_0;/Mul_236_output_0,/Add_104_output_0,UNKNOWN,NONE
6188,/Shape_211,Shape,/Transpose_131_output_0,/Shape_211_output_0,UNKNOWN,NONE
6189,/Constant_1374,Constant,NONE,/Constant_1374_output_0,UNKNOWN,NONE
6190,/Gather_159,Gather,/Shape_211_output_0;/Constant_1374_output_0,/Gather_159_output_0,UNKNOWN,NONE
6191,/Constant_1375,Constant,NONE,/Constant_1375_output_0,UNKNOWN,NONE
6192,/Div_53,Div,/Gather_159_output_0;/Constant_1375_output_0,/Div_53_output_0,UNKNOWN,NONE
6193,/Cast_161,Cast,/Div_53_output_0,/Cast_161_output_0,UNKNOWN,NONE
6194,/Cast_162,Cast,/Cast_161_output_0,/Cast_162_output_0,UNKNOWN,NONE
6195,/Constant_1376,Constant,NONE,/Constant_1376_output_0,UNKNOWN,NONE
6196,/Constant_1377,Constant,NONE,/Constant_1377_output_0,UNKNOWN,NONE
6197,/Unsqueeze_583,Unsqueeze,/Cast_162_output_0;/Constant_1377_output_0,/Unsqueeze_583_output_0,UNKNOWN,NONE
6198,/Constant_1378,Constant,NONE,/Constant_1378_output_0,UNKNOWN,NONE
6199,/Constant_1379,Constant,NONE,/Constant_1379_output_0,UNKNOWN,NONE
6200,/Slice_106,Slice,/Transpose_131_output_0;/Unsqueeze_583_output_0;/Constant_1378_output_0;/Constant_1376_output_0;/Constant_1379_output_0,/Slice_106_output_0,UNKNOWN,NONE
6201,/Neg_53,Neg,/Slice_106_output_0,/Neg_53_output_0,UNKNOWN,NONE
6202,/Constant_1380,Constant,NONE,/Constant_1380_output_0,UNKNOWN,NONE
6203,/Constant_1381,Constant,NONE,/Constant_1381_output_0,UNKNOWN,NONE
6204,/Constant_1382,Constant,NONE,/Constant_1382_output_0,UNKNOWN,NONE
6205,/Unsqueeze_584,Unsqueeze,/Cast_162_output_0;/Constant_1382_output_0,/Unsqueeze_584_output_0,UNKNOWN,NONE
6206,/Constant_1383,Constant,NONE,/Constant_1383_output_0,UNKNOWN,NONE
6207,/Slice_107,Slice,/Transpose_131_output_0;/Constant_1381_output_0;/Unsqueeze_584_output_0;/Constant_1380_output_0;/Constant_1383_output_0,/Slice_107_output_0,UNKNOWN,NONE
6208,/Concat_317,Concat,/Neg_53_output_0;/Slice_107_output_0,/Concat_317_output_0,UNKNOWN,NONE
6209,/Mul_237,Mul,/Transpose_131_output_0;/Cast_1_output_0,/Mul_237_output_0,UNKNOWN,NONE
6210,/Mul_238,Mul,/Concat_317_output_0;/Cast_2_output_0,/Mul_238_output_0,UNKNOWN,NONE
6211,/Add_105,Add,/Mul_237_output_0;/Mul_238_output_0,/Add_105_output_0,UNKNOWN,NONE
6212,/Concat_318,Concat,past_k26;/Add_105_output_0,present_k26,batchx8xpresent_lenx128,NONE
6213,/Concat_319,Concat,past_v26;/Transpose_132_output_0,present_v26,batchx8xpresent_lenx128,NONE
6214,/Constant_1384,Constant,NONE,/Constant_1384_output_0,UNKNOWN,NONE
6215,/Unsqueeze_585,Unsqueeze,present_k26;/Constant_1384_output_0,/Unsqueeze_585_output_0,UNKNOWN,NONE
6216,/Shape_212,Shape,present_k26,/Shape_212_output_0,UNKNOWN,NONE
6217,/Constant_1385,Constant,NONE,/Constant_1385_output_0,UNKNOWN,NONE
6218,/Gather_160,Gather,/Shape_212_output_0;/Constant_1385_output_0,/Gather_160_output_0,UNKNOWN,NONE
6219,/Constant_1386,Constant,NONE,/Constant_1386_output_0,UNKNOWN,NONE
6220,/Unsqueeze_586,Unsqueeze,/Gather_156_output_0;/Constant_1386_output_0,/Unsqueeze_586_output_0,UNKNOWN,NONE
6221,/Constant_1387,Constant,NONE,/Constant_1387_output_0,UNKNOWN,NONE
6222,/Constant_1388,Constant,NONE,/Constant_1388_output_0,UNKNOWN,NONE
6223,/Constant_1389,Constant,NONE,/Constant_1389_output_0,UNKNOWN,NONE
6224,/Unsqueeze_587,Unsqueeze,/Gather_160_output_0;/Constant_1389_output_0,/Unsqueeze_587_output_0,UNKNOWN,NONE
6225,/Constant_1390,Constant,NONE,/Constant_1390_output_0,UNKNOWN,NONE
6226,/Concat_320,Concat,/Unsqueeze_586_output_0;/Constant_1387_output_0;/Constant_1388_output_0;/Unsqueeze_587_output_0;/Constant_1390_output_0,/Concat_320_output_0,UNKNOWN,NONE
6227,/Constant_1391,Constant,NONE,/Constant_1391_output_0,UNKNOWN,NONE
6228,/Reshape_211,Reshape,/Concat_320_output_0;/Constant_1391_output_0,/Reshape_211_output_0,UNKNOWN,NONE
6229,/Shape_213,Shape,/Reshape_211_output_0,/Shape_213_output_0,UNKNOWN,NONE
6230,/ConstantOfShape_52,ConstantOfShape,/Shape_213_output_0,/ConstantOfShape_52_output_0,UNKNOWN,NONE
6231,/Constant_1392,Constant,NONE,/Constant_1392_output_0,UNKNOWN,NONE
6232,/Mul_239,Mul,/ConstantOfShape_52_output_0;/Constant_1392_output_0,/Mul_239_output_0,UNKNOWN,NONE
6233,/Equal_52,Equal,/Reshape_211_output_0;/Mul_239_output_0,/Equal_52_output_0,UNKNOWN,NONE
6234,/Where_52,Where,/Equal_52_output_0;/ConstantOfShape_52_output_0;/Reshape_211_output_0,/Where_52_output_0,UNKNOWN,NONE
6235,/Expand_52,Expand,/Unsqueeze_585_output_0;/Where_52_output_0,/Expand_52_output_0,UNKNOWN,NONE
6236,Constant_7984,Constant,NONE,onnx::Unsqueeze_7187,UNKNOWN,NONE
6237,/Unsqueeze_588,Unsqueeze,/Gather_156_output_0;onnx::Unsqueeze_7187,/Unsqueeze_588_output_0,UNKNOWN,NONE
6238,/Constant_1393,Constant,NONE,/Constant_1393_output_0,UNKNOWN,NONE
6239,Constant_7987,Constant,NONE,onnx::Unsqueeze_7191,UNKNOWN,NONE
6240,/Unsqueeze_589,Unsqueeze,/Gather_160_output_0;onnx::Unsqueeze_7191,/Unsqueeze_589_output_0,UNKNOWN,NONE
6241,/Constant_1394,Constant,NONE,/Constant_1394_output_0,UNKNOWN,NONE
6242,/Concat_321,Concat,/Unsqueeze_588_output_0;/Constant_1393_output_0;/Unsqueeze_589_output_0;/Constant_1394_output_0,/Concat_321_output_0,UNKNOWN,NONE
6243,/Reshape_212,Reshape,/Expand_52_output_0;/Concat_321_output_0,/Reshape_212_output_0,UNKNOWN,NONE
6244,/Constant_1395,Constant,NONE,/Constant_1395_output_0,UNKNOWN,NONE
6245,/Unsqueeze_590,Unsqueeze,present_v26;/Constant_1395_output_0,/Unsqueeze_590_output_0,UNKNOWN,NONE
6246,/Shape_214,Shape,present_v26,/Shape_214_output_0,UNKNOWN,NONE
6247,/Constant_1396,Constant,NONE,/Constant_1396_output_0,UNKNOWN,NONE
6248,/Gather_161,Gather,/Shape_214_output_0;/Constant_1396_output_0,/Gather_161_output_0,UNKNOWN,NONE
6249,/Constant_1397,Constant,NONE,/Constant_1397_output_0,UNKNOWN,NONE
6250,/Unsqueeze_591,Unsqueeze,/Gather_156_output_0;/Constant_1397_output_0,/Unsqueeze_591_output_0,UNKNOWN,NONE
6251,/Constant_1398,Constant,NONE,/Constant_1398_output_0,UNKNOWN,NONE
6252,/Constant_1399,Constant,NONE,/Constant_1399_output_0,UNKNOWN,NONE
6253,/Constant_1400,Constant,NONE,/Constant_1400_output_0,UNKNOWN,NONE
