layer_id,layer_name,layer_type,metadata,input_tensors,output_tensors,precision,tactic_name
574,__myl_FcAdd_myl0_574,fusion,[ONNX Layer: /down_proj_22/MatMul];[ONNX Layer: /Add_91],"[{""name"":""__myln_k_arg__bb1_3234"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3238"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""onnx__MatMul_8356 _ ONNXTRT_Broadcast_6511_constantHalf"",""shape"":[1,3072,1024],""precision"":""Half""}]","[{""name"":""hidden_l22"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
575,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_575,kgen,[ONNX Layer: /q_proj_23/MatMul__a_quant];[ONNX Layer: /k_proj_23/MatMul__a_quant];[ONNX Layer: /v_proj_23/MatMul__a_quant];[ONNX Layer: /input_layernorm_23/Mul];[ONNX Layer: /input_layernorm_23/Sqrt];[ONNX Layer: /input_layernorm_23/Div];[ONNX Layer: /input_layernorm_23/Add];[ONNX Layer: /input_layernorm_23/ReduceMean];[ONNX Layer: /input_layernorm_23/Pow],"[{""name"":""hidden_l22"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l22"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l22"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye611290_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye611317_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye611344_dconst"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3242"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3241"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3240"",""shape"":[1,1,1024],""precision"":""Int8""}]",inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
576,__mye677174_myl0_576,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
577,__mye677176_myl0_577,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
578,__myl_FcCas_myl0_578,fusion,[ONNX Layer: /v_proj_23/MatMul];[ONNX Layer: /v_proj_23/MatMul__a_dequant];[ONNX Layer: /v_proj_23/MatMul__a_quant];[ONNX Layer: /v_proj_23/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3242"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye625909dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3243"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
579,__myl_ResConResRep_myl0_579,kgen,[ONNX Layer: /Reshape_186];[ONNX Layer: /Transpose_117];[ONNX Layer: /Unsqueeze_524];[ONNX Layer: /Expand_47];[ONNX Layer: /Concat_283],"[{""name"":""past_v23"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3243"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""proxy___mye675182"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye675227"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye675252"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626046"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626013"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye625986"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye625953"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye625926"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye434509.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye434482.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431606.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_v23"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""/Expand_47_output_0'.1"",""shape"":[1,8,2,-1,128],""precision"":""Half""}]",inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
580,__mye677184_myl0_580,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
581,__mye677178_myl0_581,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
582,__myl_FcCas_myl0_582,fusion,[ONNX Layer: /k_proj_23/MatMul];[ONNX Layer: /k_proj_23/MatMul__a_dequant];[ONNX Layer: /k_proj_23/MatMul__a_quant];[ONNX Layer: /k_proj_23/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3241"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye626067dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3246"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
583,__myl_ResMulMea_myl0_583,kgen,[ONNX Layer: /Reshape_185];[ONNX Layer: /k_norm_23/Pow];[ONNX Layer: /k_norm_23/ReduceMean],"[{""name"":""__myln_k_arg__bb1_3246"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3248"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3247"",""shape"":[1,1,8,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
584,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_584,kgen,[ONNX Layer: /k_norm_23/Add];[ONNX Layer: /k_norm_23/Sqrt];[ONNX Layer: /k_norm_23/Mul];[ONNX Layer: /k_norm_23/Mul_1];[ONNX Layer: /Transpose_116];[ONNX Layer: /Slice_94];[ONNX Layer: /Slice_95];[ONNX Layer: /Concat_281];[ONNX Layer: /Mul_211];[ONNX Layer: /Add_93];[ONNX Layer: /Mul_210];[ONNX Layer: /Unsqueeze_519];[ONNX Layer: /Reshape_188];[ONNX Layer: /Transpose_118];[ONNX Layer: /Expand_46];[ONNX Layer: /Concat_282];[ONNX Layer: /Neg_47];[ONNX Layer: /k_norm_23/Div],"[{""name"":""past_k23"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_23_self_attn_k_norm_weight _ ONNXTRT_Broadcast_6554_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3247"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3248"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""proxy___mye675334"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye675373"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye675398"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626329"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626302"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626269"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626242"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626209"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626176"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626149"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626116"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626089"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye434569.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye434542.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430934.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_k23"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_188 _ /Transpose_118_first_transpose_output.1"",""shape"":[1,16,128,-1],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
585,__mye677180_myl0_585,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
586,__myl_FcCas_myl0_586,fusion,[ONNX Layer: /q_proj_23/MatMul];[ONNX Layer: /q_proj_23/MatMul__a_dequant];[ONNX Layer: /q_proj_23/MatMul__a_quant];[ONNX Layer: /q_proj_23/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3240"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye626072dconst"",""shape"":[1,1024,2048],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3251"",""shape"":[1,1,2048],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
587,__myl_ResMulMea_myl0_587,kgen,[ONNX Layer: /Reshape_184];[ONNX Layer: /q_norm_23/Pow];[ONNX Layer: /q_norm_23/ReduceMean],"[{""name"":""__myln_k_arg__bb1_3251"",""shape"":[1,1,2048],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3253"",""shape"":[1,1,16,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3252"",""shape"":[1,1,16,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
588,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_588,kgen,[ONNX Layer: /q_norm_23/Add];[ONNX Layer: /q_norm_23/Sqrt];[ONNX Layer: /q_norm_23/Mul];[ONNX Layer: /q_norm_23/Mul_1];[ONNX Layer: /Transpose_115];[ONNX Layer: /Slice_92];[ONNX Layer: /Slice_93];[ONNX Layer: /Concat_280];[ONNX Layer: /Mul_209];[ONNX Layer: /Add_92];[ONNX Layer: /Mul_208];[ONNX Layer: /Neg_46];[ONNX Layer: /q_norm_23/Div],"[{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_23_self_attn_q_norm_weight _ ONNXTRT_Broadcast_6536_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3252"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3253"",""shape"":[1,1,16,1],""precision"":""Half""}]","[{""name"":""/Add_92_output_0'.1"",""shape"":[1,16,1,128],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half|outputs=Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
589,__mye677182_myl0_589,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
590,/MatMul_46_myl0_590,gemm,[ONNX Layer: /MatMul_46],"[{""name"":""/Add_92_output_0'.1"",""shape"":[16,1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_188 _ /Transpose_118_first_transpose_output.1"",""shape"":[16,128,-1],""precision"":""Half""},{""name"":""__mye570447/MatMul_46_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye570448/MatMul_46_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye570444"",""shape"":[16,1,-1],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
591,__myl_MulMaxSubExpSumDivMul_myl0_591,kgen,[ONNX Layer: /Mul_214];[ONNX Layer: /Softmax_23],"[{""name"":""__mye570444"",""shape"":[1,16,1,-1],""precision"":""Half""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye312316.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""/Softmax_23_output'.1"",""shape"":[1,16,1,-1],""precision"":""Half""}]",inputs=Half;Int64;Int64|outputs=Half,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
592,__mye677186_myl0_592,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
593,/MatMul_47_myl0_593,gemm,[ONNX Layer: /MatMul_47],"[{""name"":""/Softmax_23_output'.1"",""shape"":[16,1,-1],""precision"":""Half""},{""name"":""/Expand_47_output_0'.1"",""shape"":[16,-1,128],""precision"":""Half""},{""name"":""__mye570468/MatMul_47_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye570469/MatMul_47_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_3257"",""shape"":[16,1,128],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
594,__myl_MulMinMaxRouCas_myl0_594,kgen,[ONNX Layer: /o_proj_23/MatMul__a_quant],"[{""name"":""__myln_k_arg__bb1_3257"",""shape"":[16,1,128],""precision"":""Half""}]","[{""name"":""__mye574634_q8"",""shape"":[16,1,128],""precision"":""Int8""}]",inputs=Half|outputs=Int8,__myl_MulMinMaxRouCas_0x36a6981344c30226a5bbeed5f55c92f7
595,__myl_FcCasAdd_myl0_595,fusion,[ONNX Layer: /o_proj_23/MatMul];[ONNX Layer: /o_proj_23/MatMul__a_dequant];[ONNX Layer: /o_proj_23/MatMul__a_quant];[ONNX Layer: /o_proj_23/MatMul__w_dequant];[ONNX Layer: /Add_94],"[{""name"":""hidden_l22"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye574634_q8"",""shape"":[1,1,2048],""precision"":""Int8""},{""name"":""__mye626424dconst"",""shape"":[1,2048,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3259"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
596,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_596,kgen,[ONNX Layer: /post_attention_layernorm_23/Pow];[ONNX Layer: /post_attention_layernorm_23/ReduceMean];[ONNX Layer: /post_attention_layernorm_23/Add];[ONNX Layer: /post_attention_layernorm_23/Div];[ONNX Layer: /post_attention_layernorm_23/Sqrt];[ONNX Layer: /post_attention_layernorm_23/Mul];[ONNX Layer: /post_attention_layernorm_23/Mul_1];[ONNX Layer: /gate_proj_23/MatMul__a_quant],"[{""name"":""stack_layers_23_post_attention_layernorm_weight _ ONNXTRT_Broadcast_6785_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3259"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3259"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3259"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3261"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3260"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Int8;Half,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6cfe86dd6e4d3c2d552f909cb133c113
597,/up_proj_23/MatMul_myl0_597,gemm,[ONNX Layer: /up_proj_23/MatMul],"[{""name"":""__myln_k_arg__bb1_3260"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye626429dconst"",""shape"":[1,1024,3072],""precision"":""Half""},{""name"":""__mye570492/up_proj_23/MatMul_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye570493/up_proj_23/MatMul_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_3262"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
598,__myl_FcCasNegExpAddDivMulMul_myl0_598,fusion,[ONNX Layer: /gate_proj_23/MatMul];[ONNX Layer: /gate_proj_23/MatMul__a_dequant];[ONNX Layer: /gate_proj_23/MatMul__a_quant];[ONNX Layer: /gate_proj_23/MatMul__w_dequant];[ONNX Layer: /Mul_215];[ONNX Layer: /Mul_216];[ONNX Layer: /Sigmoid_23],"[{""name"":""__myln_k_arg__bb1_3262"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3261"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye626434dconst"",""shape"":[1,1024,3072],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3263"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
599,__myl_FcAdd_myl0_599,fusion,[ONNX Layer: /down_proj_23/MatMul];[ONNX Layer: /Add_95],"[{""name"":""__myln_k_arg__bb1_3259"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3263"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""onnx__MatMul_8392 _ ONNXTRT_Broadcast_6794_constantHalf"",""shape"":[1,3072,1024],""precision"":""Half""}]","[{""name"":""hidden_l23"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
600,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_600,kgen,[ONNX Layer: /q_proj_24/MatMul__a_quant];[ONNX Layer: /k_proj_24/MatMul__a_quant];[ONNX Layer: /v_proj_24/MatMul__a_quant];[ONNX Layer: /input_layernorm_24/Mul];[ONNX Layer: /input_layernorm_24/Sqrt];[ONNX Layer: /input_layernorm_24/Div];[ONNX Layer: /input_layernorm_24/Add];[ONNX Layer: /input_layernorm_24/ReduceMean];[ONNX Layer: /input_layernorm_24/Pow],"[{""name"":""hidden_l23"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l23"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l23"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye611415_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye611442_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye611469_dconst"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3267"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3266"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3265"",""shape"":[1,1,1024],""precision"":""Int8""}]",inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
601,__mye677188_myl0_601,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
602,__mye677190_myl0_602,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
603,__myl_FcCas_myl0_603,fusion,[ONNX Layer: /v_proj_24/MatMul];[ONNX Layer: /v_proj_24/MatMul__a_dequant];[ONNX Layer: /v_proj_24/MatMul__a_quant];[ONNX Layer: /v_proj_24/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3267"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye626439dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3268"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
604,__myl_ResConResRep_myl0_604,kgen,[ONNX Layer: /Reshape_194];[ONNX Layer: /Transpose_122];[ONNX Layer: /Unsqueeze_546];[ONNX Layer: /Expand_49];[ONNX Layer: /Concat_295],"[{""name"":""past_v24"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3268"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""proxy___mye675520"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye675565"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye675590"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626576"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626543"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626516"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626483"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye626456"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye434629.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye434602.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431630.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_v24"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""/Expand_49_output_0'.1"",""shape"":[1,8,2,-1,128],""precision"":""Half""}]",inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
605,__mye677198_myl0_605,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
606,__mye677192_myl0_606,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
607,__myl_FcCas_myl0_607,fusion,[ONNX Layer: /k_proj_24/MatMul];[ONNX Layer: /k_proj_24/MatMul__a_dequant];[ONNX Layer: /k_proj_24/MatMul__a_quant];[ONNX Layer: /k_proj_24/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3266"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye626597dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3271"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
608,__myl_ResMulMea_myl0_608,kgen,[ONNX Layer: /Reshape_193];[ONNX Layer: /k_norm_24/Pow];[ONNX Layer: /k_norm_24/ReduceMean],"[{""name"":""__myln_k_arg__bb1_3271"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3273"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3272"",""shape"":[1,1,8,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
